codigo_tienda,tipo_tienda,latitud_tienda,longitud_tienda
15137284,Tienda especializada,3.38594142802,-76.5386893824
10321438,Tienda especializada,3.490518559,-76.50905689
14311799,Tienda especializada,3.401812717,-76.54981595
15398829,Tienda especializada,3.40022472065,-76.5423312828
13560792,Tienda especializada,3.37751429854,-76.5200320076
14112999,Tienda especializada,3.388249918,-76.51981456
13595152,Tienda especializada,3.450045761,-76.53315641
11561826,Tienda especializada,3.459039691,-76.53241818
14214902,Tienda especializada,3.424193192,-76.54515451
10005056,Tienda especializada,3.45136501431,-76.5323394316
14529192,Tienda especializada,3.460887637,-76.52712488
13390091,Tienda especializada,3.452685129,-76.52967524
11331311,Tienda especializada,3.47944521244,-76.5265607305
14966584,Tienda especializada,3.44018983657,-76.5330510183
11141579,Tienda especializada,3.460779829,-76.53218277
14339931,Tienda especializada,3.422227017,-76.5346475
11802105,Tienda especializada,3.383687191,-76.5232386
10733384,Tienda especializada,3.43854073798,-76.5336618216
13712880,Tienda especializada,3.40027419025,-76.5434279115
13491394,Tienda especializada,3.374964954,-76.54688599
11608957,Tienda especializada,3.41266621371,-76.5286418319
10956068,Tienda especializada,3.452535991,-76.49288923
11255874,Tienda especializada,3.45046605705,-76.5332956033
12693206,Tienda especializada,3.448594259,-76.53807092
15426034,Tienda especializada,3.42396798417,-76.5021611175
14395396,Tienda especializada,3.421504257,-76.54616766
12338810,Tienda especializada,3.485098049,-76.50134978
10928000,Tienda especializada,3.461169797,-76.52573654
12844809,Tienda especializada,3.443262626,-76.4996973
14008312,Tienda especializada,3.4493749658,-76.5287973152
12349155,Tienda especializada,3.364187584,-76.53427515
13230800,Tienda especializada,3.460580522,-76.53057363
10719250,Tienda especializada,3.45189559322,-76.5226059959
10564409,Tienda especializada,3.388552454,-76.53880042
13354774,Tienda especializada,3.405858664,-76.53804316
15676703,Tienda especializada,3.40522003332,-76.5297340728
11255924,Tienda especializada,3.42680867633,-76.5336281986
14168280,Tienda especializada,3.442943903,-76.51993486
11824125,Tienda especializada,3.4792321319,-76.4976155424
14688378,Tienda especializada,3.46699604408,-76.5018627395
10932556,Tienda especializada,3.44862629,-76.53317325
11750775,Tienda especializada,3.431845817,-76.54457901
15322449,Tienda especializada,3.46699604408,-76.5018627395
12912457,Tienda especializada,3.45213442369,-76.4847716743
11306727,Tienda especializada,3.47022149,-76.52871724
14375075,Tienda especializada,3.402169886,-76.50492245
13388665,Tienda especializada,3.45834434307,-76.4798882493
14647010,Tienda especializada,3.45436422449,-76.5371869161
13529854,Tienda especializada,3.36954367267,-76.5236640279
12235016,Tienda especializada,3.465936861,-76.53135475
12916045,Tienda especializada,3.365385324,-76.53238614
12370581,Tienda especializada,3.43628766,-76.50034672
13108576,Tienda especializada,3.481199151,-76.52459079
15459001,Tienda especializada,3.4371352655,-76.5350851634
12656922,Tienda especializada,3.428781682,-76.53314223
15340052,Tienda especializada,3.46451954487,-76.5302578126
11000890,Tienda especializada,3.44367051827,-76.521559263
14408306,Tienda especializada,3.456178913,-76.53693487
15029366,Tienda especializada,3.436131962,-76.54498843
11752607,Tienda especializada,3.43800157965,-76.5336998321
14755516,Tienda especializada,3.397193629,-76.52672831
14692289,Tienda especializada,3.36436731106,-76.5348927157
10956076,Tienda especializada,3.417337865,-76.5431543
15543416,Tienda especializada,3.44353857212,-76.5202865037
15393390,Tienda especializada,3.43009249639,-76.5361038602
11580644,Tienda especializada,3.417908543,-76.54428565
13967310,Tienda especializada,3.387947919,-76.53854614
10310167,Tienda especializada,3.42409234968,-76.5444595007
11745213,Tienda especializada,3.38319849407,-76.5284699576
14045280,Tienda especializada,3.42291910691,-76.5426691812
10296069,Tienda especializada,3.462657619,-76.5220679
11874948,Tienda especializada,3.450882926,-76.52606842
11601671,Tienda especializada,3.38808898084,-76.5388031814
10330041,Tienda especializada,3.483054863,-76.51377859
15485907,Tienda especializada,3.424520166,-76.54682885
15386717,Tienda especializada,3.40366323211,-76.5411903302
14132617,Tienda especializada,3.44548232344,-76.5266690568
11067519,Tienda especializada,3.4140791824,-76.5405587127
14753792,Tienda especializada,3.33870326331,-76.5279700139
12293817,Tienda especializada,3.36435385029,-76.534204701
10303758,Tienda especializada,3.468181886,-76.53094199
12800520,Tienda especializada,3.4569311371,-76.5253066595
12336723,Tienda especializada,3.45141103827,-76.5240011311
10296168,Tienda especializada,3.464475595,-76.52283728
13863717,Tienda especializada,3.386962667,-76.54147415
12217840,Tienda especializada,3.40157466257,-76.5277364928
11883758,Tienda especializada,3.45302461123,-76.511975044
13317474,Tienda especializada,3.419945081,-76.51747647
15240807,Tienda especializada,3.397443324,-76.54259361
14509541,Tienda especializada,3.484772203,-76.50132079
11784196,Tienda especializada,3.451589288,-76.48623595
10953362,Tienda especializada,3.478143617,-76.50275349
10337236,Tienda especializada,3.44168693424,-76.5303787646
15305469,Tienda especializada,3.35816233087,-76.5290346771
14418941,Tienda especializada,3.45267488,-76.531534
11564945,Tienda especializada,3.43324554755,-76.5277002622
15390388,Tienda especializada,3.40951408948,-76.4979348147
13151600,Tienda especializada,3.371647046,-76.52020415
15031529,Tienda especializada,3.39463822606,-76.545712946
11805801,Tienda especializada,3.483676172,-76.52277392
15583578,Tienda especializada,3.41233312734,-76.5410638687
14191035,Tienda especializada,3.47179325777,-76.4898079596
13047378,Tienda especializada,3.465797585,-76.49096211
12133351,Tienda especializada,3.47098981,-76.51288147
10780856,Tienda especializada,3.37086759329,-76.5376394569
11934320,Tienda especializada,3.40474672324,-76.5355369703
14502215,Tienda especializada,3.48330910708,-76.4965191071
15552961,Tienda especializada,3.47741469203,-76.5267353021
14696637,Tienda especializada,3.33870326331,-76.5279700139
12475075,Tienda especializada,3.450410221,-76.5323274
14369425,Tienda especializada,3.453863669,-76.51001586
15542566,Tienda especializada,3.37132076526,-76.5260810572
15613813,Tienda especializada,3.471498532,-76.53069812
12512521,Tienda especializada,3.455478165,-76.53368975
13294582,Tienda especializada,3.47734222548,-76.5263832669
14181853,Tienda especializada,3.458893238,-76.5252541
12367819,Tienda especializada,3.363495846,-76.53196411
14602213,Tienda especializada,3.451850706,-76.52319426
14632921,Tienda especializada,3.36322622318,-76.533952746
11382033,Tienda especializada,3.44317778114,-76.5194990269
14784961,Tienda especializada,3.42927071377,-76.5363554955
12125035,Tienda especializada,3.44777823015,-76.5328658096
11308764,Tienda especializada,3.454327464,-76.52039769
10320596,Tienda especializada,3.44971852403,-76.5177026071
15308372,Tienda especializada,3.46589070054,-76.5132515334
11821014,Tienda especializada,3.37079134873,-76.5276728642
10662179,Tienda especializada,3.38956915304,-76.5383467706
11214723,Tienda especializada,3.43578492307,-76.5157130851
15594542,Tienda especializada,3.33640704,-76.54817371
11881190,Tienda especializada,3.449345962,-76.54072433
14618946,Tienda especializada,3.45025213035,-76.540583811
12549804,Tienda especializada,3.447099401,-76.52709146
14614184,Tienda especializada,3.393093387,-76.53499515
11498656,Tienda especializada,3.40936928222,-76.5419723073
12761938,Tienda especializada,3.45162773907,-76.5318239083
15401623,Tienda especializada,3.37332731493,-76.5407102407
11278546,Tienda especializada,3.433489621,-76.54367428
14656599,Tienda especializada,3.398339553,-76.54145616
14057921,Tienda especializada,3.38515389833,-76.5292514441
11602687,Tienda especializada,3.428967349,-76.52033991
14436562,Tienda especializada,3.43271119266,-76.5353289751
11251147,Tienda especializada,3.40403213888,-76.5464658351
13848601,Tienda especializada,3.45278777644,-76.5331171003
12801189,Tienda especializada,3.37332731493,-76.5407102407
10306173,Tienda especializada,3.44845410763,-76.5311094316
14090039,Tienda especializada,3.412880594,-76.53861911
14628978,Tienda especializada,3.38423094642,-76.5328275845
12166401,Tienda especializada,3.44963146687,-76.5403654138
12468609,Tienda especializada,3.464480253,-76.53025826
13879424,Tienda especializada,3.47268048306,-76.5081142679
14994784,Tienda especializada,3.41454965372,-76.5407363762
14340434,Tienda especializada,3.42255796672,-76.5169676855
12609707,Tienda especializada,3.3804843974,-76.5351383045
10301406,Tienda especializada,3.47148134,-76.53000364
12484416,Tienda especializada,3.448729732,-76.53288952
14992929,Tienda especializada,3.399830192,-76.54181866
12366621,Tienda especializada,3.4510215503,-76.532754933
14293476,Tienda especializada,3.41718942864,-76.5399733176
10303261,Tienda especializada,3.44997857575,-76.5350535354
5432,Supermercado,3.43344407,-76.54398503
2988,Supermercado,3.45344002,-76.50594584
4064,Supermercado,3.40216989,-76.50492245
2110,Supermercado,3.40022945,-76.54669505
4596,Supermercado,3.366458,-76.528752
2494,Supermercado,3.366231,-76.537125
2214,Supermercado,3.37165769,-76.53767639
3937,Supermercado,3.34735499,-76.53420919
3926,Supermercado,3.41724204,-76.47702451
667,Supermercado,3.47113657,-76.52942429
6549,Supermercado,3.37332731,-76.54071024
4086,Supermercado,3.41388522,-76.54859099
2134,Supermercado,3.3887801,-76.53839269
2538,Supermercado,3.45726256,-76.53482455
2135,Supermercado,3.41796,-76.54302
3957,Supermercado,3.46125546,-76.50378601
4270,Supermercado,3.46349847,-76.49793138
739,Supermercado,3.45133684,-76.53620656
1907724314,Tienda Regional,3.498585,-76.493304
1622720295,Tienda Regional,3.429125,-76.52716
1121918142,Tienda Regional,3.426977,-76.483688
1306014454,Tienda Regional,3.42251,-76.51743
1927926793,Tienda Regional,3.426945,-76.537668
1622720164,Tienda Regional,3.34609,-76.531655
2075927275,Tienda Regional,3.46583,-76.527
1897424149,Tienda Regional,3.423165,-76.507091
1622719947,Tienda Regional,3.412748,-76.540873
1252313744,Tienda Regional,3.48422,-76.50783
1653819323,Tienda Regional,3.432803,-76.47305
1612018700,Tienda Regional,3.427725,-76.54511
1111311896,Tienda Regional,3.48579,-76.48882
1121218308,Tienda Regional,3.413183,-76.54079
1622720351,Tienda Regional,3.465281,-76.50138
1096710986,Tienda Regional,3.49312,-76.49008
2033226660,Tienda Regional,3.450205,-76.530262
1772722045,Tienda Regional,3.485106,-76.49732
1622720404,Tienda Regional,3.41998,-76.511115
1004511506,Tienda Regional,3.425392,-76.4635
1823222964,Tienda Regional,3.436341,-76.478683
1833823116,Tienda Regional,3.418036,-76.496322
1306014453,Tienda Regional,3.41372,-76.4707
1888624020,Tienda Regional,3.415825,-76.532162
1622720382,Tienda Regional,3.45265,-76.49919
1622719971,Tienda Regional,3.4496,-76.529915
1460416548,Tienda Regional,3.470945,-76.49383
1013416636,Tienda Regional,3.40181,-76.51071
1188812902,Tienda Regional,3.437609,-76.52621
1093610956,Tienda Regional,3.44055,-76.53127
1834423122,Tienda Regional,3.468441,-76.515985
1622718914,Tienda Regional,3.388915,-76.538115
1753622041,Tienda Regional,3.420904,-76.55063
1605518630,Tienda Regional,3.343031,-76.54015
1792122517,Tienda Regional,3.454447,-76.51008
1436416272,Tienda Regional,3.405438,-76.51416
2017926399,Tienda Regional,3.482782,-76.496385
1013415282,Tienda Regional,3.45842,-76.51367
1966725143,Tienda Regional,3.453104,-76.528726
1013419179,Tienda Regional,3.487311,-76.51154
1013416634,Tienda Regional,3.44516,-76.50041
1203621492,Tienda Regional,3.426331,-76.528
1319414732,Tienda Regional,3.46327,-76.48182
1876923863,Tienda Regional,3.397314,-76.522639
1554517967,Tienda Regional,3.46043,-76.5304
1632319039,Tienda Regional,3.448587,-76.52939
1004710050,Tienda Regional,3.438221,-76.49107
1990425728,Tienda Regional,3.444609,-76.536765
1944524871,Tienda Regional,3.435193,-76.470166
1572718266,Tienda Regional,3.415087,-76.46835
1403815907,Tienda Regional,3.366293,-76.5289
1122013095,Tienda Regional,3.46679,-76.5264
1483016991,Tienda Regional,3.473387,-76.52888
1121911238,Tienda Regional,3.402238,-76.50505
10919777,Tienda especializada,3.46157564,-76.51697571
15235955,Tienda especializada,3.4720125449,-76.489757383
15447501,Tienda especializada,3.45996425182,-76.5338568875
15216260,Tienda especializada,3.44938864295,-76.5271575726
13655212,Tienda especializada,3.450511367,-76.54039205
14466544,Tienda especializada,3.37332731493,-76.5407102407
10636553,Tienda especializada,3.45125635435,-76.5278703331
13707500,Tienda especializada,3.42654614387,-76.5288794695
13956818,Tienda especializada,3.45103551815,-76.5293201884
11415973,Tienda especializada,3.46670069256,-76.5301182967
14169650,Tienda especializada,3.470935739,-76.52883494
13933551,Tienda especializada,3.484834381,-76.51509224
14684187,Tienda especializada,3.391928618,-76.53855877
12475117,Tienda especializada,3.42384762725,-76.5320882452
13752308,Tienda especializada,3.414148004,-76.53248402
14210363,Tienda especializada,3.403710567,-76.54404954
13616446,Tienda especializada,3.34199964938,-76.5464794506
15256852,Tienda especializada,3.43943096929,-76.5046132304
14801393,Tienda especializada,3.45613337464,-76.5245739244
12619466,Tienda especializada,3.4611049122,-76.5309596586
11563590,Tienda especializada,3.456939014,-76.51253548
15313976,Tienda especializada,3.448260192,-76.53992423
14817142,Tienda especializada,3.477620886,-76.52587447
14794259,Tienda especializada,3.37650117848,-76.5240162053
11940756,Tienda especializada,3.46256461961,-76.5265434168
13054390,Tienda especializada,3.36390859244,-76.5325950431
12640736,Tienda especializada,3.448280954,-76.49979216
12672697,Tienda especializada,3.442827012,-76.5295578
14712723,Tienda especializada,3.40794678865,-76.5435214171
12292207,Tienda especializada,3.45728298558,-76.5341056417
15022312,Tienda especializada,3.44992772852,-76.5284539809
12319380,Tienda especializada,3.39523137044,-76.5547634893
15322381,Tienda especializada,3.45263648709,-76.5009134579
10319358,Tienda especializada,3.46396139977,-76.5114256442
11800034,Tienda especializada,3.479001814,-76.51695972
12095147,Tienda especializada,3.46385348603,-76.5313069535
13797345,Tienda especializada,3.3823849129,-76.5242679211
11348042,Tienda especializada,3.453473652,-76.52947441
12380507,Tienda especializada,3.44979341853,-76.5428150767
14856298,Tienda especializada,3.401420241,-76.54189215
14874200,Tienda especializada,3.43030485808,-76.5105765613
14363634,Tienda especializada,3.46205562131,-76.500558017
13169834,Tienda especializada,3.424203824,-76.54440087
15598824,Tienda especializada,3.47166675824,-76.5223323538
13051131,Tienda especializada,3.430193895,-76.53769107
14754618,Tienda especializada,3.39577055074,-76.5459025879
11792132,Tienda especializada,3.364932963,-76.5314637
15129265,Tienda especializada,3.47027650262,-76.4954989243
14029359,Tienda especializada,3.472828676,-76.52612536
14736797,Tienda especializada,3.469204238,-76.50965366
14930036,Tienda especializada,3.46957304457,-76.4835028572
13615232,Tienda especializada,3.435496852,-76.53624683
12095352,Tienda especializada,3.364665854,-76.53575168
15322225,Tienda especializada,3.408423366,-76.51723542
11125515,Tienda especializada,3.42245487004,-76.5004766761
14293468,Tienda especializada,3.45735261057,-76.5184869531
14927297,Tienda especializada,3.45014803,-76.54067521
14224901,Tienda especializada,3.462376734,-76.53259263
14799647,Tienda especializada,3.428130704,-76.5453133
15002538,Tienda especializada,3.473523709,-76.50581111
13667837,Tienda especializada,3.43580548288,-76.5357198808
14025027,Tienda especializada,3.36390859244,-76.5325950431
15011265,Tienda especializada,3.41611888296,-76.5280754195
13554761,Tienda especializada,3.374912305,-76.54659345
15316680,Tienda especializada,3.47077593639,-76.5274769637
11221017,Tienda especializada,3.418037907,-76.47827317
12859294,Tienda especializada,3.36954367267,-76.5236640279
13851753,Tienda especializada,3.45347101804,-76.5269258717
13928973,Tienda especializada,3.44658579547,-76.5219431667
13190350,Tienda especializada,3.450125925,-76.5406013
11828506,Tienda especializada,3.430862116,-76.52660825
10564292,Tienda especializada,3.467693726,-76.53050837
11445731,Tienda especializada,3.45036533235,-76.5394627335
13541099,Tienda especializada,3.35910991008,-76.5390070633
14994677,Tienda especializada,3.3992744028,-76.5488419861
14785497,Tienda especializada,3.455733271,-76.52286642
10678019,Tienda especializada,3.46000955617,-76.5212943249
11919628,Tienda especializada,3.452574427,-76.5294304
14735450,Tienda especializada,3.470997739,-76.52530494
13734959,Tienda especializada,3.45047433181,-76.5321967148
10543619,Tienda especializada,3.37338538556,-76.5374223357
12783122,Tienda especializada,3.434203472,-76.53488628
15109127,Tienda especializada,3.35288758771,-76.5303610093
11414794,Tienda especializada,3.472277595,-76.51166234
14649768,Tienda especializada,3.43556677433,-76.5444102613
14474175,Tienda especializada,3.42409234968,-76.5444595007
11761277,Tienda especializada,3.364305431,-76.53392732
11824034,Tienda especializada,3.448447412,-76.49885977
14478366,Tienda especializada,3.45608095236,-76.5132616725
12776142,Tienda especializada,3.45255668315,-76.5274016092
11801008,Tienda especializada,3.45181229809,-76.485900325
11848710,Tienda especializada,3.432517496,-76.52714943
12121604,Tienda especializada,3.435117185,-76.53601479
15489701,Tienda especializada,3.46538528582,-76.5014159259
15438088,Tienda especializada,3.45906069093,-76.5333047909
11525391,Tienda especializada,3.425048586,-76.52934015
15375405,Tienda especializada,3.43523527572,-76.5451851548
14917074,Tienda especializada,3.4089818167,-76.4966014644
14387468,Tienda especializada,3.45436422449,-76.5371869161
14330492,Tienda especializada,3.43747562775,-76.5432560246
12990891,Tienda especializada,3.442066037,-76.49509861
11767381,Tienda especializada,3.45215042729,-76.5299964442
10317022,Tienda especializada,3.45964376195,-76.5230563051
11351525,Tienda especializada,3.45295925248,-76.5271482232
15234321,Tienda especializada,3.46398779084,-76.5032186945
13224498,Tienda especializada,3.4367828684,-76.5360517965
12831533,Tienda especializada,3.435634676,-76.53638603
15547854,Tienda especializada,3.37132076526,-76.5260810572
11848876,Tienda especializada,3.390713871,-76.53826327
10312742,Tienda especializada,3.438055075,-76.53579638
11526480,Tienda especializada,3.4212888443,-76.5451582744
13857271,Tienda especializada,3.41667656848,-76.5394415441
14614192,Tienda especializada,3.41016464189,-76.5554481888
11782307,Tienda especializada,3.454364224,-76.53718692
11255627,Tienda especializada,3.43750545308,-76.5258803424
11174562,Tienda especializada,3.42668245591,-76.5284519876
14385132,Tienda especializada,3.420518684,-76.5426184
12905329,Tienda especializada,3.45256793,-76.53022908
15150857,Tienda especializada,3.39271037583,-76.5325734953
14932909,Tienda especializada,3.433780995,-76.5353643
15149230,Tienda especializada,3.434801451,-76.53482316
12431375,Tienda especializada,3.451664565,-76.48615446
14268809,Tienda especializada,3.38978760214,-76.5387175919
12247029,Tienda especializada,3.45261733895,-76.5316410426
14837702,Tienda especializada,3.39799866024,-76.5420587086
11973286,Tienda especializada,3.34342741376,-76.5257067877
15427776,Tienda especializada,3.470997739,-76.52530494
10836609,Tienda especializada,3.43346436434,-76.5351118313
11851375,Tienda especializada,3.45183905399,-76.5296301279
10520856,Tienda especializada,3.45106306202,-76.4822479652
15320096,Tienda especializada,3.35816233087,-76.5290346771
12269080,Tienda especializada,3.44893339949,-76.5302174469
14524334,Tienda especializada,3.418813751,-76.49850287
12395919,Tienda especializada,3.38762202481,-76.5385535547
13614862,Tienda especializada,3.45536572722,-76.5237073092
12419610,Tienda especializada,3.48973415957,-76.5063795819
11601663,Tienda especializada,3.461032685,-76.53099889
14371819,Tienda especializada,3.41454965372,-76.5407363762
11529856,Tienda especializada,3.43268138,-76.52815282
12642872,Tienda especializada,3.42511948169,-76.5506602334
15435464,Tienda especializada,3.46221782815,-76.5325160927
14638944,Tienda especializada,3.43322822,-76.5373673271
13430582,Tienda especializada,3.416982776,-76.47716441
13631502,Tienda especializada,3.43278396992,-76.5359422141
12538369,Tienda especializada,3.471365094,-76.52697779
14742449,Tienda especializada,3.41951398853,-76.5555051635
11815990,Tienda especializada,3.368807123,-76.52589469
13056288,Tienda especializada,3.435876443,-76.52799759
12163903,Tienda especializada,3.458741771,-76.51355598
11982006,Tienda especializada,3.42481699988,-76.5407342369
14221600,Tienda especializada,3.432436583,-76.54322875
13693932,Tienda especializada,3.45160057445,-76.5269906239
10329159,Tienda especializada,3.44712371353,-76.5274538572
14221519,Tienda especializada,3.450511367,-76.54039205
12674610,Tienda especializada,3.44345695261,-76.533732017
12976395,Tienda especializada,3.462612067,-76.52661597
14394613,Tienda especializada,3.40853923526,-76.5505418804
13912092,Tienda especializada,3.40152685027,-76.5241004312
13651716,Tienda especializada,3.483831838,-76.49709505
13761507,Tienda especializada,3.481085846,-76.52282131
12669073,Tienda especializada,3.396261988,-76.53825352
12785317,Tienda especializada,3.45645551683,-76.5347644566
14142962,Tienda especializada,3.42291910691,-76.5426691812
11047396,Tienda especializada,3.43702390178,-76.520616254
13999628,Tienda especializada,3.45376019642,-76.5248152987
15177074,Tienda especializada,3.475004243,-76.52895239
14769186,Tienda especializada,3.45011505627,-76.5443823802
11973302,Tienda especializada,3.48441964,-76.51297124
11832532,Tienda especializada,3.35288758771,-76.5303610093
14089452,Tienda especializada,3.48019111897,-76.4984518813
13772710,Tienda especializada,3.45245498551,-76.5210145217
11258209,Tienda especializada,3.37111916819,-76.5277405079
12371563,Tienda especializada,3.46472927816,-76.5312186434
13865399,Tienda especializada,3.4507689998,-76.5316028704
14624977,Tienda especializada,3.40288458029,-76.5151652629
12892956,Tienda especializada,3.37086759329,-76.5376394569
15380454,Tienda especializada,3.46494445198,-76.530127176
15404619,Tienda especializada,3.37079134873,-76.5276728642
11525417,Tienda especializada,3.472094765,-76.52767657
11869484,Tienda especializada,3.382048181,-76.52895812
10301398,Tienda especializada,3.464480253,-76.53025826
10997302,Tienda especializada,3.46362706868,-76.5250421581
12083242,Tienda especializada,3.461894795,-76.53351193
11508702,Tienda especializada,3.47160028,-76.51423251
13865324,Tienda especializada,3.372211496,-76.52021107
10520468,Tienda especializada,3.44258564352,-76.520165132
14727275,Tienda especializada,3.38720908556,-76.5378329923
14735229,Tienda especializada,3.45957484998,-76.5343550905
13318290,Tienda especializada,3.441809093,-76.51922636
14287239,Tienda especializada,3.46518894446,-76.5010044473
12683389,Tienda especializada,3.45036533235,-76.5394627335
15390636,Tienda especializada,3.44860148573,-76.5293678411
11848900,Tienda especializada,3.422733089,-76.541664
13459789,Tienda especializada,3.44746730187,-76.499969394
14917876,Tienda especializada,3.36520273398,-76.5300052056
15242639,Tienda especializada,3.42393234908,-76.5458933141
10465789,Tienda especializada,3.485026076,-76.51615167
15057789,Tienda especializada,3.478308114,-76.51733927
14249536,Tienda especializada,3.37332731493,-76.5407102407
13615133,Tienda especializada,3.39133788187,-76.5420964221
15322373,Tienda especializada,3.45103551815,-76.5293201884
14364210,Tienda especializada,3.37332731493,-76.5407102407
10849479,Tienda especializada,3.464078903,-76.52794257
15039811,Tienda especializada,3.457594569,-76.5356033
13219530,Tienda especializada,3.45774237225,-76.5230025393
10318129,Tienda especializada,3.44280794785,-76.5300682824
15538218,Tienda especializada,3.41851635308,-76.5094281583
10704542,Tienda especializada,3.42247495632,-76.5442545966
12949897,Tienda especializada,3.447425352,-76.53144028
14308050,Tienda especializada,3.38368626868,-76.5233798681
13162201,Tienda especializada,3.435975892,-76.53001483
13992474,Tienda especializada,3.45558258785,-76.5121767413
11896511,Tienda especializada,3.40727377142,-76.5525603995
12354965,Tienda especializada,3.37079134873,-76.5276728642
14055255,Tienda especializada,3.4043576322,-76.5473333144
15056427,Tienda especializada,3.480492629,-76.50005057
14865281,Tienda especializada,3.45025213035,-76.540583811
14225049,Tienda especializada,3.453459779,-76.52586694
10817120,Tienda especializada,3.468963299,-76.52488513
11559226,Tienda especializada,3.431388804,-76.52678556
12938460,Tienda especializada,3.45814051907,-76.5129660635
11546918,Tienda especializada,3.44857359161,-76.5379652976
15356389,Tienda especializada,3.46269363355,-76.5228551009
14185417,Tienda especializada,3.4406183072,-76.5403735842
13207253,Tienda especializada,3.456758032,-76.5225582436
11228889,Tienda especializada,3.457448637,-76.53555208
14802300,Tienda especializada,3.457764606,-76.53532875
14544365,Tienda especializada,3.45975186993,-76.5338621897
15591332,Tienda especializada,3.46316061686,-76.5257699747
12276366,Tienda especializada,3.451065591,-76.53102577
15315914,Tienda especializada,3.41886238342,-76.466985011
13075833,Tienda especializada,3.43469790486,-76.543449309
11569779,Tienda especializada,3.398325118,-76.5393368
11800182,Tienda especializada,3.420906045,-76.54437669
12692059,Tienda especializada,3.426324139,-76.52787961
11934346,Tienda especializada,3.45854638243,-76.5220338258
10308534,Tienda especializada,3.4281083214,-76.5445863817
13724406,Tienda especializada,3.43490806852,-76.5346597024
11182409,Tienda especializada,3.43519763999,-76.5008481097
14178875,Tienda especializada,3.427921908,-76.5333501
15069560,Tienda especializada,3.44987093962,-76.5410076589
12630083,Tienda especializada,3.450721314,-76.54084936
14940571,Tienda especializada,3.37332731493,-76.5407102407
14039853,Tienda especializada,3.485552008,-76.51701146
10297596,Tienda especializada,3.44879854,-76.53468729
12248894,Tienda especializada,3.459475026,-76.53407474
13959978,Tienda especializada,3.417882818,-76.53976943
12953311,Tienda especializada,3.36390859244,-76.5325950431
15138639,Tienda especializada,3.4156251381,-76.5115235491
10466894,Tienda especializada,3.4435743479,-76.5229588136
14358378,Tienda especializada,3.438030596,-76.54102005
15031339,Tienda especializada,3.380601741,-76.52834784
12237020,Tienda especializada,3.42409234968,-76.5444595007
11482890,Tienda especializada,3.44314502095,-76.5214233105
13957345,Tienda especializada,3.441830179,-76.53391527
13496963,Tienda especializada,3.434953818,-76.53623898
12336889,Tienda especializada,3.45071626609,-76.5309078625
14026793,Tienda especializada,3.46398779084,-76.5032186945
13791595,Tienda especializada,3.435150786,-76.53896002
10543601,Tienda especializada,3.38842645159,-76.5385281608
11147147,Tienda especializada,3.38594142802,-76.5386893824
12561726,Tienda especializada,3.46974211147,-76.5108816004
15043672,Tienda especializada,3.45838310107,-76.5348590167
14083588,Tienda especializada,3.39984149955,-76.5375729782
11046174,Tienda especializada,3.37198293933,-76.5392794637
14612329,Tienda especializada,3.430510998,-76.48596589
13793138,Tienda especializada,3.470499157,-76.49477119
10300200,Tienda especializada,3.467758114,-76.52954093
12455804,Tienda especializada,3.41475485442,-76.5386484095
12574232,Tienda especializada,3.45875619516,-76.5346969369
10925824,Tienda especializada,3.45153767716,-76.535544784
12600045,Tienda especializada,3.44904902618,-76.5318296744
14360242,Tienda especializada,3.3475777653,-76.534492132
13562939,Tienda especializada,3.47588034717,-76.5299045805
11189172,Tienda especializada,3.482267793,-76.51495469
14751044,Tienda especializada,3.393093387,-76.53499515
15369416,Tienda especializada,3.37332731493,-76.5407102407
12772018,Tienda especializada,3.460620155,-76.52764096
15069495,Tienda especializada,3.43649700031,-76.5364292344
11047297,Tienda especializada,3.47034088,-76.52975308
15029648,Tienda especializada,3.401914524,-76.52770775
13816137,Tienda especializada,3.44013214206,-76.5332014575
4087,Supermercado,3.44437129,-76.48376321
12354361,Tienda especializada,3.363831934,-76.53211041
12636056,Tienda especializada,3.483712812,-76.52613376
14660773,Tienda especializada,3.42767037093,-76.5364263021
15038094,Tienda especializada,3.36333211362,-76.5316700941
15074149,Tienda especializada,3.48400569631,-76.5261307015
12925673,Tienda especializada,3.47124987364,-76.5095929005
14737373,Tienda especializada,3.36669608422,-76.5339399953
15025984,Tienda especializada,3.474661875,-76.50393596
12531620,Tienda especializada,3.47690913568,-76.4852860708
13029525,Tienda especializada,3.458396125,-76.5289708
14355481,Tienda especializada,3.44762915881,-76.5388464082
14403117,Tienda especializada,3.41392911,-76.5371913
12119848,Tienda especializada,3.44337886203,-76.5352243944
10573988,Tienda especializada,3.460223683,-76.53242476
11080769,Tienda especializada,3.47148134,-76.53000364
11981008,Tienda especializada,3.45334056761,-76.5315448607
15657463,Tienda especializada,3.34199964938,-76.5464794506
13899604,Tienda especializada,3.346457517,-76.53052133
13577341,Tienda especializada,3.427550676,-76.49999127
14655161,Tienda especializada,3.37332731493,-76.5407102407
12370409,Tienda especializada,3.430367882,-76.48570091
11024668,Tienda especializada,3.45065281464,-76.5293387032
11824182,Tienda especializada,3.496730863,-76.49342908
15681133,Tienda especializada,3.475171939,-76.50373238
12609004,Tienda especializada,3.457436916,-76.53659371
11044419,Tienda especializada,3.488659603,-76.49362755
11896917,Tienda especializada,3.47790123375,-76.4827947142
14545263,Tienda especializada,3.34649201382,-76.5344096061
15334287,Tienda especializada,3.36390859244,-76.5325950431
